order_id,customer_id,amount,timestamp
6346,997,615.54,1777896951
8015,952,472.94,1777896951
1530,550,452.5,1777896951
4106,986,476.07,1777896951
4334,676,996.96,1777896951
8603,604,350.78,1777896951
4608,273,31.63,1777896951
2010,606,776.5,1777896951
1039,470,742.96,1777896951
6538,180,961.97,1777896951
6810,829,377.54,1777896951
8916,638,445.73,1777896951
8992,166,234.81,1777896951
8219,712,586.17,1777896951
6568,309,900.93,1777896951
7396,864,674.2,1777896951
4667,927,683.41,1777896951
5741,877,379.78,1777896951
3890,448,834.66,1777896951
8401,131,224.53,1777896951
5369,505,628.09,1777896951
2487,173,979.76,1777896951
6418,691,122.25,1777896951
1841,654,453.43,1777896951
5309,965,885.48,1777896951
2499,856,323.52,1777896951
2126,847,467.25,1777896951
1622,811,877.12,1777896951
3320,316,50.88,1777896951
3215,386,359.92,1777896951
6105,810,894.37,1777896951
2245,408,62.61,1777896951
2210,312,178.81,1777896951
9143,342,496.99,1777896951
7380,242,543.67,1777896951
4387,616,950.03,1777896951
2744,217,240.84,1777896951
3222,325,49.86,1777896951
4393,895,800.35,1777896951
2436,936,681.84,1777896951
2036,960,836.53,1777896951
8579,549,283.36,1777896951
7507,222,459.3,1777896951
4471,528,47.55,1777896951
9633,422,215.32,1777896951
3770,943,594.71,1777896951
4416,760,86.34,1777896951
3873,676,473.18,1777896951
8957,824,122.21,1777896951
5504,692,966.73,1777896951
3528,504,629.06,1777896951
8191,485,958.4,1777896951
1964,255,156.0,1777896951
9562,681,548.72,1777896951
5467,214,81.34,1777896951
9859,832,348.87,1777896951
1717,442,792.71,1777896951
7378,973,308.42,1777896951
1592,861,979.65,1777896951
8267,776,613.55,1777896951
7505,481,731.17,1777896951
1936,905,225.84,1777896951
3563,438,377.89,1777896951
5725,956,889.99,1777896951
8033,483,225.31,1777896951
5931,367,277.71,1777896951
7572,133,619.57,1777896951
2566,909,715.61,1777896951
5084,953,347.38,1777896951
9351,249,927.39,1777896951
3846,238,532.41,1777896951
5457,720,764.03,1777896951
2291,178,159.04,1777896951
9320,505,307.39,1777896951
3424,883,117.15,1777896951
8294,730,304.85,1777896951
5857,893,634.83,1777896951
9680,532,323.81,1777896951
9390,542,294.21,1777896951
3359,679,107.79,1777896951
2418,930,71.85,1777896951
1513,493,799.86,1777896951
4688,655,274.49,1777896951
7944,510,397.64,1777896951
4770,308,226.01,1777896951
2099,701,615.68,1777896951
1862,750,356.79,1777896951
3921,226,283.94,1777896951
5265,974,633.01,1777896951
2171,355,532.87,1777896951
7642,767,512.1,1777896951
5130,860,319.46,1777896951
6785,284,951.27,1777896951
7878,230,855.15,1777896951
4990,628,717.89,1777896951
5759,652,508.75,1777896951
7134,566,247.03,1777896951
6053,198,657.48,1777896951
8530,162,102.48,1777896951
1065,112,684.58,1777896951
9807,781,948.62,1777896951
4309,594,123.97,1777896951
7436,486,30.93,1777896951
5394,155,799.94,1777896951
7669,205,964.05,1777896951
3568,469,75.23,1777896951
4958,135,73.32,1777896951
7001,173,336.44,1777896951
3088,289,134.09,1777896951
5777,411,121.55,1777896951
3214,543,688.82,1777896951
9639,446,686.56,1777896951
2927,181,284.59,1777896951
8718,782,634.24,1777896951
2509,904,108.59,1777896951
4278,921,952.62,1777896951
1838,666,337.72,1777896951
6754,982,743.28,1777896951
7056,384,241.22,1777896951
9046,596,14.79,1777896951
1089,947,716.52,1777896951
3133,153,914.47,1777896951
3258,345,869.62,1777896951
2566,176,304.54,1777896951
3110,666,649.62,1777896951
2588,101,882.06,1777896951
3265,563,496.54,1777896951
6438,914,254.65,1777896951
5472,176,616.69,1777896951
6799,361,230.79,1777896951
8223,387,929.59,1777896951
3886,429,226.6,1777896951
4228,122,279.71,1777896951
9460,128,470.48,1777896951
9970,334,474.06,1777896951
8356,422,931.03,1777896951
5050,456,853.1,1777896951
1757,315,322.33,1777896951
3827,652,95.03,1777896951
2327,702,262.85,1777896951
8071,397,110.06,1777896951
8910,387,53.88,1777896951
3972,345,735.95,1777896951
5175,527,60.73,1777896951
1310,737,201.59,1777896951
4862,671,57.05,1777896951
3299,836,830.38,1777896951
2112,511,875.74,1777896951
7308,265,386.7,1777896951
5301,234,608.59,1777896951
4542,933,598.57,1777896951
3200,685,388.74,1777896951
1745,473,141.84,1777896951
5442,220,194.0,1777896951
4886,253,501.44,1777896951
6714,963,29.22,1777896951
1171,449,678.39,1777896951
2232,116,54.07,1777896951
5207,529,65.02,1777896951
3904,814,234.59,1777896951
3144,131,93.11,1777896951
3729,263,86.84,1777896951
8810,873,54.21,1777896951
3371,242,810.41,1777896951
3330,665,183.55,1777896951
1789,785,278.35,1777896951
5570,707,618.28,1777896951
7488,944,362.49,1777896951
1587,240,495.65,1777896951
1102,776,261.67,1777896951
8183,784,672.42,1777896951
3881,963,414.16,1777896951
9171,369,858.88,1777896951
7813,992,843.7,1777896951
8428,729,589.25,1777896951
2900,466,968.52,1777896951
3092,106,13.9,1777896951
6824,549,228.51,1777896951
9969,195,562.52,1777896951
3501,496,232.48,1777896951
9353,216,28.85,1777896951
7963,715,33.67,1777896951
7824,784,246.99,1777896951
3521,905,668.44,1777896951
4649,658,200.7,1777896951
5809,363,155.24,1777896951
9184,786,969.85,1777896951
6163,790,898.98,1777896951
6245,544,118.75,1777896951
6085,650,674.23,1777896951
8301,795,725.28,1777896951
5704,530,136.62,1777896951
6768,888,94.98,1777896951
2771,749,289.19,1777896951
2656,256,672.97,1777896951
2151,761,362.03,1777896951
5584,508,394.7,1777896951
2193,195,191.43,1777896951
4931,634,51.57,1777896951
1169,937,214.09,1777896951
1941,446,449.71,1777896951
3399,614,331.14,1777896951
2616,104,245.76,1777896951
7154,704,344.68,1777896951
8888,621,148.37,1777896951
4577,587,848.6,1777896951
4034,485,85.46,1777896951
9810,285,566.78,1777896951
4901,922,893.6,1777896951
8042,646,335.34,1777896951
1574,731,943.48,1777896951
5466,392,91.64,1777896951
4259,400,114.87,1777896951
7823,114,475.78,1777896951
5948,581,550.18,1777896951
3013,673,697.27,1777896951
3562,714,683.46,1777896951
6053,330,383.15,1777896951
6953,341,847.82,1777896951
5098,984,771.31,1777896951
4034,576,352.69,1777896951
1269,332,241.67,1777896951
6067,503,466.36,1777896951
7914,742,822.17,1777896951
7338,196,334.31,1777896951
4753,482,344.4,1777896951
7841,347,449.33,1777896951
5547,415,486.93,1777896951
2465,781,901.05,1777896951
6621,404,851.4,1777896951
3424,664,187.31,1777896951
5931,252,649.67,1777896951
7551,655,969.34,1777896951
3223,599,276.7,1777896951
6717,747,79.66,1777896951
3490,304,882.35,1777896951
2448,491,236.57,1777896951
1404,915,91.11,1777896951
8758,974,829.6,1777896951
1547,725,12.37,1777896951
1936,663,814.46,1777896951
9181,255,783.5,1777896951
1867,561,520.76,1777896951
1872,495,68.12,1777896951
4105,139,796.53,1777896951
6361,321,804.81,1777896951
3368,801,945.59,1777896951
2921,717,936.03,1777896951
1461,161,135.82,1777896951
2126,949,625.03,1777896951
4535,322,308.3,1777896951
6106,178,103.16,1777896951
9169,855,510.56,1777896951
6478,266,325.82,1777896951
5467,551,980.42,1777896951
2415,200,171.49,1777896951
8380,843,275.96,1777896951
7054,851,148.74,1777896951
1152,284,788.01,1777896951
8547,525,185.55,1777896951
1853,995,202.15,1777896951
1587,408,396.98,1777896951
7449,761,339.47,1777896951
8909,925,771.86,1777896951
5038,152,406.48,1777896951
7784,857,763.84,1777896951
7047,129,71.01,1777896951
7966,270,141.39,1777896951
3623,896,750.09,1777896951
2763,734,462.46,1777896951
3117,414,150.93,1777896951
3588,613,148.42,1777896951
8338,395,887.99,1777896951
6767,469,977.25,1777896951
5595,134,420.95,1777896951
8159,782,95.23,1777896951
7328,466,900.3,1777896951
3436,415,868.92,1777896951
1760,580,761.16,1777896951
5202,331,998.38,1777896951
8744,861,451.11,1777896951
2954,195,204.19,1777896951
7665,541,212.47,1777896951
7628,690,791.48,1777896951
7803,188,18.98,1777896951
3502,369,593.76,1777896951
9925,784,873.76,1777896951
7142,476,31.14,1777896951
5830,174,806.89,1777896951
6060,679,650.25,1777896951
2084,313,321.96,1777896951
1766,689,153.31,1777896951
8411,333,245.83,1777896951
1456,792,310.69,1777896951
6574,176,88.9,1777896951
2249,486,33.81,1777896951
6254,350,22.93,1777896951
2046,673,472.29,1777896951
1553,891,618.08,1777896951
6867,780,125.82,1777896951
5353,154,980.94,1777896951
1667,299,190.08,1777896951
9226,866,123.61,1777896951
2243,821,252.75,1777896951
3768,614,855.23,1777896951
7203,298,302.63,1777896951
1526,546,417.38,1777896951
6216,280,995.85,1777896951
3068,950,333.99,1777896951
8328,845,661.65,1777896951
2272,784,614.82,1777896951
3327,787,119.63,1777896951
2575,853,447.9,1777896951
3993,465,862.5,1777896951
4355,145,691.52,1777896951
9620,606,182.27,1777896951
7617,202,141.12,1777896951
1375,803,241.63,1777896951
3393,644,676.28,1777896951
2052,465,180.58,1777896951
9363,685,147.43,1777896951
6352,304,720.17,1777896951
7844,686,344.92,1777896951
8793,587,430.1,1777896951
4329,391,61.02,1777896951
3238,720,660.12,1777896951
7407,460,813.72,1777896951
5417,252,674.4,1777896951
4077,259,427.51,1777896951
8555,429,521.85,1777896951
7985,618,427.18,1777896951
7710,201,370.61,1777896951
9321,643,263.45,1777896951
9412,361,582.08,1777896951
5546,738,859.89,1777896951
5507,518,445.92,1777896951
9864,142,981.87,1777896951
3115,715,196.3,1777896951
5337,428,161.61,1777896951
4611,958,948.33,1777896951
1215,219,73.76,1777896951
5666,787,274.21,1777896951
7293,649,284.1,1777896951
7663,429,39.15,1777896951
6702,199,786.03,1777896951
2011,662,923.24,1777896951
6243,805,568.37,1777896951
9401,566,232.42,1777896951
2199,528,534.64,1777896951
7573,661,345.6,1777896951
1575,883,661.22,1777896951
4025,195,634.41,1777896951
3374,287,714.59,1777896951
4814,452,644.12,1777896951
4355,736,473.31,1777896951
7835,993,144.87,1777896951
2581,251,472.71,1777896951
5345,627,440.91,1777896951
1666,751,420.4,1777896951
8314,663,734.71,1777896951
9628,997,941.92,1777896951
8457,517,519.98,1777896951
4045,876,625.65,1777896951
8272,721,211.9,1777896951
6691,593,394.54,1777896951
6155,449,41.1,1777896951
1118,183,43.57,1777896951
5348,318,465.25,1777896951
6674,816,600.08,1777896951
7411,483,686.15,1777896951
1800,782,569.64,1777896951
2719,465,25.63,1777896951
8005,176,512.57,1777896951
7622,677,685.19,1777896951
9128,263,324.17,1777896951
2848,131,719.68,1777896951
4504,381,950.23,1777896951
6635,196,404.33,1777896951
7500,819,182.2,1777896951
8176,133,242.78,1777896951
5478,583,674.7,1777896951
3604,290,83.09,1777896951
1417,306,347.14,1777896951
9786,772,358.96,1777896951
2998,210,408.84,1777896951
7006,983,240.99,1777896951
6695,546,976.03,1777896951
3020,642,303.11,1777896951
5639,478,596.61,1777896951
3847,259,127.21,1777896951
4005,906,726.43,1777896951
8079,858,907.6,1777896951
5160,694,215.64,1777896951
2972,150,610.22,1777896951
3414,407,335.72,1777896951
5474,885,820.13,1777896951
3790,233,449.3,1777896951
3392,489,149.17,1777896951
2812,555,320.41,1777896951
6415,798,224.68,1777896951
7788,354,545.68,1777896951
6920,156,318.85,1777896951
3220,373,92.67,1777896951
8047,788,811.62,1777896951
2602,275,275.29,1777896951
8766,908,947.65,1777896951
1264,623,510.26,1777896951
6188,375,499.1,1777896951
2560,503,645.83,1777896951
9995,179,504.32,1777896951
7721,989,254.71,1777896951
4455,739,843.16,1777896951
6036,270,868.88,1777896951
9411,634,499.17,1777896951
4160,641,540.37,1777896951
8484,391,199.67,1777896951
9325,927,589.4,1777896951
3644,871,832.95,1777896951
7098,563,997.84,1777896951
2929,122,62.03,1777896951
8440,941,578.18,1777896951
8107,400,558.1,1777896951
5460,739,16.3,1777896951
9398,639,32.62,1777896951
4871,236,656.36,1777896951
8888,663,451.31,1777896951
5329,250,662.9,1777896951
7316,618,838.95,1777896951
1308,882,41.9,1777896951
1060,173,271.54,1777896951
6433,245,349.6,1777896951
1884,998,817.59,1777896951
9314,886,88.88,1777896951
7094,561,964.78,1777896951
7703,776,357.16,1777896951
4308,284,177.01,1777896951
3264,130,989.24,1777896951
8260,902,593.88,1777896951
9638,963,127.26,1777896951
4464,240,993.37,1777896951
3603,740,394.96,1777896951
6872,303,831.03,1777896951
4349,626,503.46,1777896951
7921,184,347.71,1777896951
8485,417,870.51,1777896951
4687,579,896.33,1777896951
5903,247,349.63,1777896951
6903,878,83.47,1777896951
8520,927,604.91,1777896951
3979,229,968.61,1777896951
4580,846,642.56,1777896951
5831,951,802.19,1777896951
2320,845,180.09,1777896951
1239,182,194.09,1777896951
1097,918,515.0,1777896951
6469,359,477.11,1777896951
4182,923,588.94,1777896951
8148,863,816.52,1777896951
7034,688,643.89,1777896951
7397,541,97.26,1777896951
1787,560,861.46,1777896951
1571,462,440.45,1777896951
4504,599,405.63,1777896951
9690,203,32.71,1777896951
2676,907,180.11,1777896951
9713,184,565.37,1777896951
3585,848,184.74,1777896951
2272,351,684.96,1777896951
5149,786,418.4,1777896951
4262,436,967.92,1777896951
7767,205,96.93,1777896951
6112,544,236.81,1777896951
5504,794,834.95,1777896951
2328,130,715.18,1777896951
1478,825,378.2,1777896951
3878,712,754.28,1777896951
1736,499,496.92,1777896951
4844,130,594.92,1777896951
3443,625,42.83,1777896951
8319,991,477.33,1777896951
6032,356,673.69,1777896951
9261,131,146.68,1777896951
5143,889,687.2,1777896951
1090,372,627.56,1777896951
3605,734,426.65,1777896951
6381,299,912.35,1777896951
3130,758,497.49,1777896951
4765,640,33.57,1777896951
6934,347,444.64,1777896951
2857,185,337.71,1777896951
8509,375,661.99,1777896951
6754,671,51.13,1777896951
1012,356,754.7,1777896951
6532,530,547.1,1777896951
4265,704,686.54,1777896951
6835,709,28.09,1777896951
9126,864,171.17,1777896951
8851,795,622.36,1777896951
5722,501,24.0,1777896951
9848,514,623.71,1777896951
9376,398,690.68,1777896951
8272,352,195.82,1777896951
1125,288,449.37,1777896951
6340,621,366.28,1777896951
3237,184,751.79,1777896951
4894,999,825.74,1777896951
8531,679,731.76,1777896951
1419,407,48.17,1777896951
8565,319,462.73,1777896951
9505,735,242.85,1777896951
5334,249,574.45,1777896951
1085,947,316.82,1777896951
6267,303,600.44,1777896951
4651,815,695.18,1777896951
4802,964,341.38,1777896951
2209,533,887.6,1777896951
3356,792,625.95,1777896951
9534,610,967.62,1777896951
7893,102,102.78,1777896951
4849,488,579.64,1777896951
7843,229,394.49,1777896951
4544,721,751.94,1777896951
7621,245,887.5,1777896951
4902,172,745.12,1777896951
5006,208,170.98,1777896951
6121,340,848.28,1777896951
1235,417,363.54,1777896951
2385,702,455.21,1777896951
5364,753,346.03,1777896951
9937,418,234.59,1777896951
2090,216,830.9,1777896951
4658,916,54.99,1777896951
6151,456,923.97,1777896951
1087,614,607.05,1777896951
1406,345,733.66,1777896951
9683,232,796.84,1777896951
2080,726,571.38,1777896951
5908,211,413.94,1777896951
6460,521,985.11,1777896951
4150,790,548.74,1777896951
6491,380,268.98,1777896951
8350,252,501.25,1777896951
1603,199,215.05,1777896951
9330,962,182.13,1777896951
8820,807,917.33,1777896951
6311,349,58.33,1777896951
1653,697,181.57,1777896951
6078,277,525.96,1777896951
1735,437,371.21,1777896951
2831,740,915.06,1777896951
6978,899,325.64,1777896951
9670,896,232.42,1777896951
6481,380,382.81,1777896951
7309,818,306.38,1777896951
3939,881,145.07,1777896951
6253,497,431.23,1777896951
7412,474,284.09,1777896951
7568,322,295.2,1777896951
9222,605,673.19,1777896951
6689,942,38.13,1777896951
3075,230,417.81,1777896951
9002,128,990.71,1777896951
6854,793,252.94,1777896951
6248,279,369.55,1777896951
9789,144,244.76,1777896951
8364,830,288.59,1777896951
5542,623,293.58,1777896951
9227,738,160.16,1777896951
1949,132,381.4,1777896951
4483,994,315.34,1777896951
1185,900,402.85,1777896951
5735,462,53.1,1777896951
1046,432,591.85,1777896951
8386,890,984.85,1777896951
3523,850,141.88,1777896951
3662,622,387.26,1777896951
6893,490,940.01,1777896951
5891,283,752.42,1777896951
5875,698,600.02,1777896951
6525,459,615.63,1777896951
9621,220,240.75,1777896951
6535,536,400.54,1777896951
2447,982,609.49,1777896951
6870,779,517.09,1777896951
8638,795,729.17,1777896951
6034,692,790.97,1777896951
1704,901,207.57,1777896951
4282,990,659.16,1777896951
2083,101,607.12,1777896951
8165,178,940.69,1777896951
6325,490,40.07,1777896951
9944,543,380.95,1777896951
2217,676,300.93,1777896951
7297,795,518.62,1777896951
8685,951,915.9,1777896951
4107,613,741.6,1777896951
5318,805,177.51,1777896951
9331,532,770.62,1777896951
8135,578,992.78,1777896951
4580,673,931.67,1777896951
3957,676,144.35,1777896951
1799,306,739.69,1777896951
4075,438,750.25,1777896951
4576,118,904.89,1777896951
8827,921,175.3,1777896951
5398,534,923.09,1777896951
6627,675,723.59,1777896951
6836,814,969.81,1777896951
1194,993,144.41,1777896951
3758,285,956.13,1777896951
4777,744,310.67,1777896951
3459,710,819.52,1777896951
9923,245,731.38,1777896951
5815,884,10.54,1777896951
9899,805,65.73,1777896951
1175,652,487.07,1777896951
9619,726,179.54,1777896951
5175,439,284.2,1777896951
3824,204,670.11,1777896951
2260,589,447.31,1777896951
8017,279,273.15,1777896951
1991,722,91.35,1777896951
4319,897,431.92,1777896951
1539,138,144.86,1777896951
9208,768,169.17,1777896951
3846,750,850.98,1777896951
9339,358,64.89,1777896951
7840,992,137.87,1777896951
7887,941,828.76,1777896951
2908,381,731.91,1777896951
3218,228,891.34,1777896951
9084,546,201.01,1777896951
1284,511,431.57,1777896951
9405,775,609.2,1777896951
3011,213,551.15,1777896951
4184,442,762.5,1777896951
9907,923,201.17,1777896951
7101,759,740.42,1777896951
8729,270,211.91,1777896951
2522,146,974.09,1777896951
6777,475,871.41,1777896951
6506,625,64.26,1777896951
9039,664,169.89,1777896951
1446,177,795.13,1777896951
2510,538,848.62,1777896951
5649,289,856.71,1777896951
9510,531,71.39,1777896951
3475,611,542.52,1777896951
2787,352,644.52,1777896951
8317,142,476.34,1777896951
4752,297,92.5,1777896951
1423,113,886.76,1777896951
3237,836,506.26,1777896951
6373,307,294.38,1777896951
5722,179,448.37,1777896951
4932,479,463.33,1777896951
9341,186,533.89,1777896951
6464,910,121.19,1777896951
9172,240,940.89,1777896951
8385,110,34.22,1777896951
8637,359,390.86,1777896951
3748,929,277.09,1777896951
9822,133,906.8,1777896951
9905,402,221.28,1777896951
3711,671,764.5,1777896951
9495,397,886.18,1777896951
8181,662,283.04,1777896951
6758,476,770.41,1777896951
5306,431,734.53,1777896951
9602,742,565.34,1777896951
3058,406,126.21,1777896951
8434,449,27.28,1777896951
4637,759,250.49,1777896951
5235,825,34.9,1777896951
1994,259,478.16,1777896951
7921,346,558.06,1777896951
1704,510,118.32,1777896951
1825,345,178.79,1777896951
2638,964,810.61,1777896951
6159,252,95.6,1777896951
3949,821,383.15,1777896951
3176,724,536.67,1777896951
7096,474,674.39,1777896951
2404,523,474.41,1777896951
2387,675,627.13,1777896951
4105,719,359.87,1777896951
6435,230,844.36,1777896951
1065,990,732.09,1777896951
6131,594,65.6,1777896951
4350,461,143.21,1777896951
8820,365,269.32,1777896951
2101,271,427.84,1777896951
4799,634,477.58,1777896951
7231,537,370.19,1777896951
7914,172,483.07,1777896951
3849,212,630.41,1777896951
3080,121,425.7,1777896951
3964,567,574.05,1777896951
9432,399,666.0,1777896951
3972,144,644.95,1777896951
8630,530,509.66,1777896951
1804,390,889.3,1777896951
4752,641,291.14,1777896951
8165,590,278.97,1777896951
9632,328,751.5,1777896951
9656,763,590.78,1777896951
7331,950,594.5,1777896951
2817,231,223.95,1777896951
3432,738,849.21,1777896951
5197,317,161.74,1777896951
3708,152,906.7,1777896951
6887,436,15.31,1777896951
7646,959,549.6,1777896951
3310,237,945.53,1777896951
9667,223,23.49,1777896951
1803,162,485.66,1777896951
5918,639,672.18,1777896951
3619,377,808.49,1777896951
1045,909,634.77,1777896951
8349,581,119.47,1777896951
4970,528,708.35,1777896951
5884,624,847.92,1777896951
2817,833,185.11,1777896951
1258,784,619.63,1777896951
1159,347,423.87,1777896951
9298,364,899.58,1777896951
7635,764,209.09,1777896951
7843,525,441.93,1777896951
7775,523,85.27,1777896951
8854,868,383.89,1777896951
9437,951,325.65,1777896951
5649,258,650.7,1777896951
1865,178,42.92,1777896951
7162,691,503.03,1777896951
9956,145,226.07,1777896951
9561,742,45.88,1777896951
8506,347,34.55,1777896951
6112,656,979.61,1777896951
1402,205,603.22,1777896951
3861,131,534.78,1777896951
5679,127,160.62,1777896951
3825,964,303.69,1777896951
7192,536,516.17,1777896951
6664,795,903.2,1777896951
1641,757,171.01,1777896951
9102,709,767.72,1777896951
8378,367,228.5,1777896951
8318,613,182.0,1777896951
2273,294,288.3,1777896951
2190,116,93.79,1777896951
6706,913,797.62,1777896951
1434,996,912.14,1777896951
3967,358,679.52,1777896951
7415,124,646.84,1777896951
9425,838,928.34,1777896951
6848,473,950.95,1777896951
3580,115,366.12,1777896951
8362,942,378.44,1777896951
4484,816,618.69,1777896951
3601,983,882.28,1777896951
2538,281,945.65,1777896951
3005,978,640.08,1777896951
4084,197,844.52,1777896951
7649,449,78.88,1777896951
9685,499,362.41,1777896951
1795,442,269.05,1777896951
1961,743,934.37,1777896951
2125,846,927.02,1777896951
5998,463,771.49,1777896951
2703,144,299.7,1777896951
5191,122,75.47,1777896951
6540,626,865.34,1777896951
4882,455,254.16,1777896951
9737,125,436.99,1777896951
6771,667,613.59,1777896951
9306,610,64.51,1777896951
4775,171,45.71,1777896951
5581,396,247.75,1777896951
2408,569,72.26,1777896951
2931,531,18.49,1777896951
7103,942,436.88,1777896951
6556,165,836.28,1777896951
1025,931,765.93,1777896951
5703,918,877.53,1777896951
1178,934,54.53,1777896951
4312,642,995.77,1777896951
1423,897,702.99,1777896951
1168,956,406.87,1777896951
5705,760,326.99,1777896951
3873,638,106.65,1777896951
9640,541,735.93,1777896951
7717,285,485.32,1777896951
8682,429,945.66,1777896951
8248,650,869.53,1777896951
4309,397,282.02,1777896951
7840,921,707.6,1777896951
6388,900,681.4,1777896951
6119,229,422.73,1777896951
2968,739,411.9,1777896951
9102,512,337.5,1777896951
8421,567,966.09,1777896951
5386,463,568.88,1777896951
9626,370,940.87,1777896951
9661,269,771.52,1777896951
6271,118,986.58,1777896951
4207,393,46.06,1777896951
2584,665,702.4,1777896951
1618,142,509.42,1777896951
3814,156,761.27,1777896951
3718,211,994.52,1777896951
6272,787,85.86,1777896951
2692,249,355.65,1777896951
2355,350,370.83,1777896951
5918,309,302.43,1777896951
8306,573,621.76,1777896951
4662,196,441.85,1777896951
6701,960,207.99,1777896951
5705,841,786.07,1777896951
2791,994,11.64,1777896951
1966,304,593.87,1777896951
2835,660,572.43,1777896951
4100,451,398.32,1777896951
4581,959,299.52,1777896951
4320,930,514.11,1777896951
5495,731,532.42,1777896951
2095,576,529.44,1777896951
3061,429,180.02,1777896951
2349,582,31.04,1777896951
7782,174,681.55,1777896951
7868,191,690.37,1777896951
5444,644,533.07,1777896951
9006,109,328.35,1777896951
2103,485,66.72,1777896951
1971,526,838.3,1777896951
1655,558,894.46,1777896951
3563,290,195.29,1777896951
5477,932,244.84,1777896951
1850,261,741.08,1777896951
1314,825,730.74,1777896951
9745,138,546.82,1777896951
8565,220,289.96,1777896951
6435,608,238.1,1777896951
4490,483,412.19,1777896951
8194,577,324.78,1777896951
3927,696,964.01,1777896951
6136,712,427.26,1777896951
6303,317,822.31,1777896951
4706,728,298.82,1777896951
7430,465,191.15,1777896951
3563,619,441.51,1777896951
9305,221,298.1,1777896951
4563,281,55.06,1777896951
2647,621,391.82,1777896951
6409,289,891.79,1777896951
6793,235,61.59,1777896951
7624,734,311.85,1777896951
4751,587,625.91,1777896951
6290,571,999.6,1777896951
5411,544,545.63,1777896951
2104,661,959.71,1777896951
5864,428,317.3,1777896951
8832,887,423.29,1777896951
6977,859,915.81,1777896951
1116,700,683.37,1777896951
4326,231,260.61,1777896951
4090,476,149.65,1777896951
6826,647,381.98,1777896951
3333,331,505.3,1777896951
8660,430,672.23,1777896951
5225,284,812.39,1777896951
3362,751,991.03,1777896951
1166,593,298.19,1777896951
1116,570,941.02,1777896951
3212,646,522.37,1777896951
3705,497,508.11,1777896951
4561,386,84.46,1777896951
8156,732,74.22,1777896951
9274,525,679.21,1777896951
4754,148,167.38,1777896951
6325,298,739.44,1777896951
5187,395,439.66,1777896951
6964,635,279.66,1777896951
3690,410,850.8,1777896951
4911,781,755.03,1777896951
4399,104,186.62,1777896951
4690,176,151.13,1777896951
9126,355,418.4,1777896951
5576,210,264.97,1777896951
6979,153,921.1,1777896951
1643,567,313.7,1777896951
9070,617,595.17,1777896951
6437,108,573.14,1777896951
3734,604,903.5,1777896951
2857,364,905.73,1777896951
4744,246,530.57,1777896951
9095,682,809.53,1777896951
4226,797,422.58,1777896951
5672,714,548.8,1777896951
6048,619,128.61,1777896951
7313,879,151.5,1777896951
2051,728,939.4,1777896951
3144,325,373.61,1777896951
8952,495,130.86,1777896951
8481,921,153.58,1777896951
7356,214,556.78,1777896951
8857,140,977.46,1777896951
7855,212,653.51,1777896951
7251,926,714.73,1777896951
8215,457,391.62,1777896951
5492,790,449.14,1777896951
2250,932,505.24,1777896951
3259,628,191.74,1777896951
1101,800,955.6,1777896951
5337,798,641.27,1777896951
8992,957,483.76,1777896951
4590,199,447.25,1777896951
4554,668,935.89,1777896951
7700,615,166.36,1777896951
6356,929,486.51,1777896951
6188,951,289.16,1777896951
1415,921,538.29,1777896951
6022,423,937.86,1777896951
9919,710,453.04,1777896951
8595,640,139.92,1777896951
8556,837,748.89,1777896951
4705,620,350.63,1777896951
6776,279,600.09,1777896951
7268,739,637.01,1777896951
1947,931,247.3,1777896951
6215,598,933.84,1777896951
8397,763,103.29,1777896951
1505,501,342.86,1777896951
7999,122,812.29,1777896951
1357,212,773.26,1777896951
2672,266,511.41,1777896951
1231,202,436.6,1777896951
5875,709,944.1,1777896951
8882,375,519.93,1777896951
1697,633,252.9,1777896951
3123,117,487.25,1777896951
6308,470,784.99,1777896951
4610,320,143.73,1777896951
2257,379,525.71,1777896951
1870,291,267.21,1777896951
2154,932,923.14,1777896951
4049,857,157.08,1777896951
6845,680,820.34,1777896951
1251,704,392.79,1777896951
4328,917,314.76,1777896951
2438,201,612.15,1777896951
2433,938,678.33,1777896951
8558,358,746.5,1777896951
5696,746,25.57,1777896951
4411,600,853.52,1777896951
1762,195,357.54,1777896951
4485,445,873.79,1777896951
2541,784,272.84,1777896951
9298,804,363.33,1777896951
6179,166,22.54,1777896951
4143,149,478.52,1777896951
2262,815,418.92,1777896951
8081,629,65.93,1777896951
2142,964,733.27,1777896951
4497,620,391.83,1777896951
9535,416,756.34,1777896951
9083,140,961.57,1777896951
5744,836,807.5,1777896951
8602,502,193.66,1777896951
1343,647,203.09,1777896951
3033,829,213.17,1777896951
7734,718,232.18,1777896951
9251,746,159.3,1777896951
9408,975,279.65,1777896951
9393,315,694.79,1777896951
8240,514,930.46,1777896951
9737,496,172.1,1777896951
1754,275,954.93,1777896951
7421,248,606.83,1777896951
7336,976,468.45,1777896951
4519,486,728.76,1777896951
3421,410,667.47,1777896951
9315,426,44.79,1777896951
8066,555,200.36,1777896951
2237,193,137.31,1777896951
3159,364,837.54,1777896951
6719,542,413.96,1777896951
2421,639,314.67,1777896951
9014,272,235.34,1777896951
1456,884,60.84,1777896951
7738,264,360.47,1777896951
3539,131,653.48,1777896951
2724,173,794.07,1777896951
2318,223,620.54,1777896951
6899,563,536.73,1777896951
5090,825,632.62,1777896951
1997,344,98.34,1777896951
2911,266,358.51,1777896951
3350,999,613.34,1777896951
